"2_b_lwr50","2_b_upr50","2_b_lwr90","2_b_upr90","5_b_lwr50","5_b_upr50","5_b_lwr90","5_b_upr90","10_b_lwr50","10_b_upr50","10_b_lwr90","10_b_upr90","20_b_lwr50","20_b_upr50","20_b_lwr90","20_b_upr90","30_b_lwr50","30_b_upr50","30_b_lwr90","30_b_upr90","40_b_lwr50","40_b_upr50","40_b_lwr90","40_b_upr90","50_b_lwr50","50_b_upr50","50_b_lwr90","50_b_upr90"
0.123713997999573,446.438835031052,0.00335106099828408,446.438835031052,3.27458079754729,249.200417904532,0.00335106099828408,446.438835031052,7.37834779403557,234.767475064643,0.123713997999573,446.438835031052,7.37834779403557,234.767475064643,0.123713997999573,385.86470715951,7.37834779403557,236.013368611367,0.123713997999573,385.86470715951,7.37834779403557,234.767475064643,0.877573502436462,385.86470715951,7.37834779403557,234.767475064643,0.123713997999573,337.984396541851
0.123590875361515,436.560201225748,0.00327158866548416,436.560201225748,3.0291333280752,247.423256194193,0.00327158866548416,436.560201225748,6.61205626119272,232.617524566674,0.123590875361515,436.560201225748,6.61205626119272,232.617524566674,0.123590875361515,377.870792735604,6.61205626119272,233.310891591407,0.123590875361515,377.870792735604,6.61205626119272,232.617524566674,0.767337360643069,377.870792735604,6.61205626119272,232.617524566674,0.123590875361515,328.883013945318
0.123456445007832,425.247396463509,0.00319817529168632,425.247396463509,2.68345941360395,245.036513480774,0.00319817529168632,425.247396463509,5.93128233210018,230.071563901033,0.123456445007832,425.247396463509,5.93128233210018,230.071563901033,0.123456445007832,368.762646283863,5.93128233210018,230.247385223099,0.123456445007832,368.762646283863,5.93128233210018,230.071563901033,0.670906785203442,368.762646283863,5.93128233210018,230.071563901033,0.123456445007832,319.109558126433
0.123311416463764,412.722764211974,0.00313004358076796,412.722764211974,2.37612185916532,242.154286753078,0.00313004358076796,412.722764211974,5.31838520694464,226.91141177833,0.123311416463764,412.722764211974,5.31838520694464,226.91141177833,0.123311416463764,358.620934444227,5.31838520694464,226.91141177833,0.123311416463764,358.620934444227,5.31838520694464,226.91141177833,0.586561171326139,358.620934444227,5.31838520694464,226.91141177833,0.123311416463764,308.759546847063
0.12315651745422,399.124957101933,0.00306652062482727,399.124957101933,2.10305272607775,239.196466828096,0.00306652062482727,399.124957101933,4.76411985315417,223.391740180255,0.12315651745422,399.124957101933,4.76411985315417,223.391740180255,0.12315651745422,347.571566077601,4.76411985315417,223.391740180255,0.12315651745422,347.571566077601,4.76411985315417,223.391740180255,0.512792290022844,347.571566077601,4.76411985315417,223.391740180255,0.12315651745422,299.224201666938
0.122992469817064,384.621276473497,0.00300702626640259,384.621276473497,1.86058711582973,236.98411277785,0.00300702626640259,384.621276473497,4.27159591401233,219.390582979934,0.122992469817064,384.621276473497,4.27159591401233,219.390582979934,0.122992469817064,335.742470328609,4.27159591401233,219.390582979934,0.122992469817064,335.742470328609,4.27159591401233,219.390582979934,0.448277729408801,335.742470328609,4.27159591401233,219.390582979934,0.122992469817064,295.37809882616
0.122819973038986,369.380478165059,0.00295106086497299,369.380478165059,1.64542686624236,234.327113807827,0.00295106086497299,369.380478165059,3.82368451160391,215.303415496572,0.122819973038986,369.380478165059,3.82368451160391,215.082864125311,0.122819973038986,323.265712367756,3.82368451160391,215.082864125311,0.122819973038986,323.265712367756,3.82368451160391,215.082864125311,0.391860029077179,323.265712367756,3.82368451160391,215.082864125311,0.122819973038986,291.917065887038
0.122639694189616,353.571070434546,0.00289819406174274,353.571070434546,1.45460762926632,231.1834377276,0.00289819406174274,353.571070434546,3.42344339178408,214.599550266541,0.122639694189616,353.571070434546,3.42344339178408,210.343447637794,0.122639694189616,310.273243360078,3.42344339178408,210.343447637794,0.122639694189616,310.273243360078,3.42344339178408,210.343447637794,0.342526627622647,310.273243360078,3.42344339178408,210.343447637794,0.122639694189616,289.373673426254
0.122452262666229,337.356699744765,0.00284805494533202,337.356699744765,1.28546863757356,227.624655107793,0.00284805494533202,337.356699744765,3.06102345205909,213.52986665624,0.122452262666229,337.356699744765,3.06102345205909,205.492181744892,0.122452262666229,296.894619290201,3.06102345205909,205.492181744892,0.122452262666229,296.894619290201,3.06102345205909,205.492181744892,0.299390894136195,296.894619290201,3.06102345205909,205.492181744892,0.122452262666229,286.303037938147
0.122258268216228,320.894145457342,0.00280032360882387,320.894145457342,1.13562439651651,223.664669931283,0.00280032360882387,320.894145457342,2.74063250895506,212.100184376047,0.122258268216228,320.894145457342,2.74063250895506,201.620676252722,0.122258268216228,283.25508379514,2.74063250895506,201.620676252722,0.122258268216228,290.186240386895,2.74063250895506,201.620676252722,0.261676411188092,283.25508379514,2.74063250895506,201.620676252722,0.122258268216228,282.595984594279
0.122058260982499,304.331241669724,0.00275472394480402,304.691234429641,1.00293854594247,219.332651663625,0.00275472394480402,304.331241669724,2.45317383684961,210.318651152138,0.122058260982499,304.331241669724,2.45317383684961,197.473946287642,0.122058260982499,278.302556435003,2.45317383684961,197.473946287642,0.122058260982499,287.388654796742,2.45317383684961,197.473946287642,0.228703770383618,278.302556435003,2.45317383684961,197.473946287642,0.122058260982499,278.302556435003
0.104791565988307,300.655607566683,0.00271101750479375,300.655607566683,0.885500100259833,214.659160202556,0.00271101750479375,287.802939717946,2.19402807550068,208.195737390636,0.104791565988307,287.802939717946,2.19402807550068,193.103180479782,0.121852752671259,273.456389882044,2.19402807550068,193.103180479782,0.121852752671259,283.973667096157,2.19402807550068,193.103180479782,0.199878435286337,273.456389882044,2.19402807550068,193.103180479782,0.121852752671259,273.456389882044
0.0899560057441704,302.576221828309,0.00266899825538758,302.576221828309,0.781601655538452,209.676696035949,0.00266899825538758,280.650426928174,1.96451125506291,205.736792004448,0.0899560057441704,280.650426928174,1.96451125506291,188.501515431016,0.121642218267254,268.128311240605,1.96451125506291,188.501515431016,0.121642218267254,279.969981283422,1.96451125506291,188.501515431016,0.174679971592923,268.128311240605,1.96451125506291,188.501515431016,0.121642218267254,268.128311240605
0.0772152255021865,303.683407076631,0.0026284880835874,303.683407076631,0.689719250764938,204.418854350778,0.0026284880835874,277.334805983892,1.75625834141783,202.982957681594,0.0772152255021865,277.334805983892,1.75625834141783,187.741703601535,0.121427097958531,262.277479069955,1.75625834141783,187.741703601535,0.121427097958531,275.400572769124,1.75625834141783,187.741703601535,0.152653035706862,262.277479069955,1.75625834141783,187.741703601535,0.121427097958531,262.277479069955
0.0662746415391666,303.910018820078,0.00258933293650898,303.910018820078,0.608493936856575,199.910323788382,0.00258933293650898,273.361002282342,1.57064890954371,199.910323788382,0.0662746415391666,273.361002282342,1.57064890954371,187.171917477659,0.121207799116007,255.990019816572,1.57064890954371,187.171917477659,0.121207799116007,270.319542581291,1.57064890954371,187.171917477659,0.133399437997468,255.990019816572,1.57064890954371,187.171917477659,0.121207799116007,255.990019816572
0.056880840365011,303.302931779273,0.00255139949598516,303.302931779273,0.536715047522648,196.558033950727,0.00255139949598516,268.779025688571,1.4029177476923,196.558033950727,0.056880840365011,268.779025688571,1.4029177476923,188.005561497413,0.12098469825645,256.466157255014,1.4029177476923,188.005561497413,0.12098469825645,264.796130667229,1.4029177476923,186.307554733888,0.11657083080172,256.466157255014,1.4029177476923,186.307554733888,0.12098469825645,256.466157255014
0.0488158740718063,301.856457239812,0.00251457231007635,301.856457239812,0.473304984489914,195.849755402953,0.00251457231007635,263.637492224776,1.25497268378468,192.959678969856,0.0488158740718063,263.637492224776,1.25497268378468,189.164095406978,0.120758142966054,258.136251804287,1.25497268378468,189.164095406978,0.120758142966054,258.793405731466,1.25497268378468,185.153915200297,0.101862354882542,258.136251804287,1.25497268378468,185.153915200297,0.120758142966054,258.136251804287
0.0418923403058215,299.587555691121,0.00247875131850606,299.587555691121,0.417305370081522,197.28408777831,0.00247875131850606,257.978425676764,1.122440243641,193.031625973773,0.0418923403058215,259.312929727163,1.122440243641,190.037083741846,0.112777013529922,259.312929727163,1.122440243641,190.037083741846,0.112777013529922,259.312929727163,1.122440243641,183.717452399266,0.0890073459850101,259.312929727163,1.122440243641,183.717452399266,0.112777013529922,259.312929727163
0.0359491428389447,296.520977103069,0.00244384971625778,296.520977103069,0.367864504505633,198.481452306878,0.00244384971625778,255.692585506401,0.998211914593412,193.262426963855,0.0359491428389447,259.985298305974,0.998211914593412,190.618817877629,0.0990253684822164,259.985298305974,0.998211914593412,190.618817877629,0.0990253684822164,259.985298305974,0.998211914593412,182.006312765452,0.0777726742289815,259.985298305974,0.998211914593412,182.006312765452,0.0990253684822164,259.985298305974
0.0308478265860686,292.689800343268,0.00240979211429248,292.689800343268,0.32422604034673,199.435933795411,0.00240979211429248,256.600565494041,0.882160968035351,193.217601370982,0.0308478265860686,260.147638499159,0.882160968035351,190.903776517327,0.0869500169601451,260.147638499159,0.882160968035351,190.903776517327,0.0869500169601451,260.147638499159,0.882160968035351,180.029848155621,0.0679544834010813,260.147638499159,0.882160968035351,180.029848155621,0.0869500169601451,260.147638499159
0.0264694121970024,289.309336620621,0.00237651295265095,289.309336620621,0.285718758049371,200.14263084568,0.00237651295265095,257.04012199965,0.779463510038568,192.8969907792,0.0264694121970024,259.796822182515,0.779463510038568,192.403002812914,0.0763467505116751,259.796822182515,0.779463510038568,190.880115887326,0.0763467505116751,259.796822182515,0.779463510038568,177.801207277059,0.0593744639782017,259.796822182515,0.779463510038568,177.801207277059,0.0763467505116751,259.796822182515
0.022711672721016,292.83380356352,0.00234395513541585,292.83380356352,0.251747352194343,200.597856669176,0.00234395513541585,257.007002038654,0.688605906042995,194.009717199592,0.022711672721016,258.934251168148,0.688605906042995,194.009717199592,0.0670361959018919,258.934251168148,0.688605906042995,190.565173785126,0.0670361959018919,258.934251168148,0.688605906042995,175.330261597882,0.0518766896266243,258.934251168148,0.688605906042995,175.330261597882,0.0670361959018919,258.934251168148
0.0194867911341135,295.895676472585,0.00231206885865731,295.895676472585,0.221784154414764,200.799232276568,0.00231206885865731,256.500021035269,0.608242374219117,195.305468384416,0.0194867911341135,257.566024357236,0.608242374219117,195.305468384416,0.0588608253110579,257.566024357236,0.608242374219117,189.961474781516,0.0588608253110579,257.566024357236,0.608242374219117,172.627706948574,0.0453248448084196,257.566024357236,0.608242374219117,172.627706948574,0.0588608253110579,257.566024357236
